label,doc
运动,意外 土耳其队 战胜 克罗地亚队 比赛结果 维也纳 引发 球迷 冲突 也 打破 欧锦赛 开赛 来 维也纳 球迷 和平共处 局面 幸而 维也纳 警方 出手 迅速 球迷 暴力 冲突 才 未 酿成 大乱 维也纳 警方 证实 至少 有 肇事者 逮捕 直到 还 没有 准确 受伤 人数 球迷 冲突 发生 维也纳 克罗地亚人 居住 相对 集中 区 大街 比赛 结束 哨声 聚集 土耳其 球迷 沸腾 狂呼 欢庆 胜利 克罗地亚 球迷 则 失望 愤懑 怒视 警方 说 起初 先是 有 愤怒 克罗地亚 球迷 狂欢 土耳其 球迷 逼近 警方 急忙 阻止 未能 使 狂躁 克罗地亚 球迷 冷静 很快 啤酒瓶 就 飞 甚至 住房 伸出 土耳其 国旗 窗户 也 成为 情绪 失控 克罗地亚 球迷 攻击 目标 对此 土耳其 球迷 也 奋起 还击 酒瓶 石块 砖头 能够 充当 投掷 品 东西 都 成 双方 武器 可怜 警察 挤 避免 双方 球迷 接触 维也纳 球迷 区 克罗地亚 球迷 土耳其 球迷 也 发生 暴力 冲突 电视 画面 看到 球迷 克罗地亚 球迷 受到 土耳其 球迷 猛烈 攻击 克罗地亚人 逼到 死角 球迷 鼻子 出血 正 往外 走 制止 骚乱 维也纳 警方 暴力 球迷 围 堵 捕 试图用 强力 手段 控制 局势 球迷 人数 一时 持续 约 小时 局势 才 逐渐 平息 土耳其队 取胜 克罗地亚队 比赛结果 让 维也纳 土耳其 球迷 地涌 庆祝 狂欢 也 造成 维也纳 局部地区 交通堵塞 警方 承认 直到 地区 路段 没有 完全 责任编辑 曹立峤
住房,标题 注意 请勿 帖子 标题 使用 代码 标题 长度 不能 超过 字 回复 刚 讨论 看看 又 发话 小区 停车 乱收费 没门 只 收费 无 明确 理赔 责任 内容 标题 颜色 发贴 表情 傻笑 喜欢 赞成 问题 伤心 冷笑 愤怒 晕倒 大哭 反对 傻眼 惊恐 不宜 怒骂 注意 主意 请 看 困倦 呐喊 淫笑 大笑 冤枉 尴尬 鬼脸 失常 滑稽 美味 转 原创 嘲讽 传情 害羞 挤眼 闭嘴 说谎 打击 魔鬼 联系 庆祝 祈祷 情调 瞎说 电子公告 服务 规则 反对 宪法 基本 原则 危害 国家 安全 政权 稳定 统一 煽动 民族 仇恨 民族 歧视 宣扬 邪教 散布 谣言 破坏 社会 稳定 侮辱 诽谤 侵害 合法权益 散布 淫秽 色情 赌博 暴力 凶杀 恐怖 教唆 犯罪
经济,市 奶业 协会 联合 生命 动力 中国 重庆 乳品 消费 高峰论坛 多功能厅 隆重举行 论坛 就 重庆 乳品 消费市场 面临 机遇 挑战 乳品 消费 关系 重庆 乳品 市场 存在 消费 误区 进行 探讨 交流 论坛 来自 市 乳品 主管 政府部门 奶业 协会 相关 科研院所 专家 知名 牛奶 生产 企业 销售 国际 奶粉 生产 销售 代理 企业 负责人 友 蒙牛 伊利 光明 海浪 惠氏 贝因美 近 人 聚集一堂 重庆 乳品 行业 科学 选择 健康 消费 可持续性 发展 献计献策 重庆 商报 作为 媒体 有 义务 责任 引导 市民 科学 选择 健康 消费 乳品 积极 服务 乳品 行业 整合 资源 促进 乳品 行业 可 持续 发展 据悉 开展 中国 重庆 国际 牛奶 活动 继 人 健康 赠 奶游 乳品 消费 高峰论坛 牛奶 节 还 将 陆续 开展 重庆 商报 妈咪 学堂 重庆 市民 最 喜爱 乳品 品牌 评选 展示 嘉年华 活动 届时 将 携手 重庆 乳品 行业 精英 相关 部门 广大 市民 呈现 丰盛 牛奶 盛宴 责任编辑 马丁
住房,编号 公司 编号 张岩 城区 地址 崇文区 花市 大街 新世界 方庄 洋桥 前门 天坛 地铁 五号线 二号线 便宜 交通状况 地铁 号线 号线 售价 类别 装修 精装 户型 面积 室 厅 卫 建筑面积 楼层 楼高 层高 朝向 南北 暖气 采暖 季 说明 小区 环境优美 安静 配套 设施 完善 紧邻 地铁线 有 家乐福 购物中心 医院 学校 都 非常 方便 房屋 格局 非常 好 采光 非常 好 业主 准备 出国 低于 市场价 出售 随时 看房 有效期 时间 联系 信息 联系人 先生 手机 小区 介绍 新 家园 新世界 新 家园 是 新世界 有限公司 投资 北京 新世界 发展 有限公司 开发 建设 住宅 为主 居住 办公 商业 综合性 社区 新 家园 莲子 祈年殿 路 南临 东 兴隆 街 到 东 打磨 厂街 社区 建筑 规模 包括 住宅楼 商业 办公 综合楼 办公楼 配套 学校 新 家园 分 开发 建设 东区 建筑面积 包括 住宅楼 办公楼 社区 会 已 开工 建设 预计 交付使用 西区 预计 开工 交付使用 新世界 新 家园 市中心 黄金地段 交通图 外景图
住房,反对 宪法 基本 原则 危害 国家 安全 政权 稳定 统一 煽动 民族 仇恨 民族 歧视 宣扬 邪教 散布 谣言 破坏 社会 稳定 侮辱 诽谤 侵害 合法权益 散布 淫秽 色情 赌博 暴力 凶杀 恐怖 教唆 犯罪
住房,焦点网 新闻 商报 专讯 记者 枣 毅 报道 京士柏地 王将於 截标 发展商 表示 有 兴趣 竞投 长实 主席 李嘉诚 表示 集团 一定 会 竞投 地皮 认为 楼市 大 崩溃 是否 已见底 则 称 楼价 尚算 便宜 长实 主席 李嘉诚 强调 楼价 已经 好 平 楼市 无 出现 崩溃 不 愿 评论 居屋 质素 问题 只 表示 都 会 有 机会 犯错 李嘉诚 出席 活动 时 表示 不 认为 楼市 出现 大 崩溃 后市 看法 保守 偏向 乐观 楼价 已经 居屋 质素 问题 李嘉诚 表示 长实 无 参与 不 愿 置评 指出 判上 判 制度 难免 出错 都 有 犯错 机会 新世界 发展 董事 总理 梁志坚 表示 集团 已 考虑 入标 竞投 京士柏 地皮 竞投 形式 则 未定 卖地 成绩 理想 港岛 豪宅 市道 亦 有 转活 迹象 屋 楼量 显著 上升 屋 岛 物业 顾问 资料 显示 港岛 南区 阳明山 庄及帝 景园 会 景阁 雍景台 楼量 分别 上升 买家 出价 仍 很 审慎 半山 分行 经理 祁 永安 表示 於 后市 未 明朗 故 卖地 后西 半山 买家 维持 大胆 还价 一般 还 低 叫价 约 出价 较 如 换楼客 来 楼 未曾 还价 卖地 即 出价 洽购 乐 信台 单位 说 京士柏 地王 截标 见 承接 二手市场 可 进一步 转活 供应量 少 豪宅 可 更 得益
经济,嘉宾 资料 主题 中国 风险投资 实务 运作 创新 发展 研讨 中国 风险投资 最新 趋势 创新 发展 构筑 投 融资 双方 洽谈 项目 平台 创建 科技 企业 了解 国家 最新 创业 政策 高科技 产业政策 探索 中国 风险投资 面临 问题 解决之道 论坛 是 中国 风险投资 研究院 国际 投融资 盛会 是 广大 高科技 企业 提高 声誉 知名度 寻求 风险投资 机会 诚挚 邀请 出席 北京 亚洲 大酒店 举行 中国 风险投资 论坛 欢迎 网友 发表 评论 报名 论坛 图片 时间 主题 演讲 嘉宾 中国 风险投资 研究院 揭牌 仪式 宣布 中国 风险投资 研究院 香港 成立 讲话 主持人 李 爱民 国家科技部 财务司 处长 北京 协会 企业 价值链 资本化 运作 创业 企业 成功 应用 风险投资 成长 分析 风险投资 创业 企业 策马扬鞭 东江 运用 风险投资 提升 企业 价值 经验 浅析 刘伟 企业 价值链 资本化 运作 图 真实 项目 路演 模拟 融资 谈判 创业 企业家 风险投资 对话 张伟 肖有良 就 创业 企业 融资 问题 主持人 刘曼红 中国人民大学 风险投资 研究 中心 市场 导向 出口 定 投资 没有 创业板 投资 退路 策略 主持人 陈工 孟 香港理工大学 中国 会计 金融 研究 中心 中国 风险投资 研究院 香港 院长 主持人 蔡敏勇 上海 技术 产权 交易所 总裁 现场 图片 最新 报道 嘉宾 资料 主办单位 中国 风险投资 研究院 中国 风险投资 有限公司 协办 单位 北京 创业投资 协会 上海市 创业投资 行业协会 天津市 创业投资 协会 湖北省 创业投资 同业公会 江苏省 创业投资 协会 广东省 风险投资 促进会 深圳市 创业投资 同业公会 香港理工大学 中国 会计 金融 研究 中心 河南省 创业投资 同业公会 媒体 协办 中国经济时报 中国 创业投资 高科技 杂志社 媒体 支持 科学 时报 创业 周刊 中国 风险投资 杂志 参会 对象 风险投资 机构 投资 管理机构 提供 服务 中介机构 高层 管理人员 高 科技园区 经济 开发区 孵化器 创业园 区 寻找 风险投资 创业 企业家 政府 相关 部门 领导 从事 风险投资 研究 专家学者 关注 风险 投资业
经济,来源 中国 证券网 上海 证券报 本报记者 彭友 长力 股份 公告 称 受 汶川 大 地震 影响 成都 红岩 长力 汽车 弹簧 制造 有限公司 部分 围墙 厂房 垮塌 部分 生产 设备 受损 供电 交通 状况 逐步 恢复 成都 红岩 长力 汽车 弹簧 制造 有限公司 已 清理 完 生产 现场 修复 部分 受损 机器设备 逐步 生产 地震 灾害 未 公司 生产 经营 产生 重大 影响 据悉 成都 红岩 长力 汽车 弹簧 制造 有限公司 长力 股份 控股 子公司 重庆 红岩 长力 汽车 弹簧 有限公司 控股 子公司 产品 汽车 钢板 弹簧 注册资本 注册 地址 四川省 彭州市 蒙阳镇 截至 成都 红岩 长力 汽车 弹簧 制造 有限公司 经 审计 资产 总额 占 长力 股份 合并 资产 总额 来源 上海 证券报 搜狐 证券 声明 本频道 资讯 内容 系 转引 合作 媒体 合作 机构 不 代表 搜狐 证券 观点 立场 建议 投资者 对此 资讯 谨慎 判断 据此 入市 风险 担
奥运,舞动 北京 生产商 名称 北京 元隆雅 图 文化 传播 公司 搜狐 体育讯 产品编号 产品名称 舞动 北京 材质 合金 价格 发行量 产品 简要 介绍 舞动 北京 摆件 中国 印为 设计 主题 运用 高贵 华丽 红色 进口 奥地利 仿 水晶 完美 镶嵌 红色 演绎 格外 强烈 奔放 表达 出 中国 世界 人民 祝福 盛情 邀请 底座 配以 精致 打磨 人造 水晶 增添 艺术 效果 经典 限量 全球 发行 宜藏 礼 责任编辑 静娅
教育,人 认为 收入 差距 存在 是 合理 人 认为 收入 差距 存在 是 不合理 收入 差距 社会 影响 审题 概述 议论文 题目 要求 文章 可 分为 收入 差距 合理性 收入 差距 不合理性 社会 影响 叙述 时 可 适当 展开 小点 注意 衔接 论证 逻辑 范文 思路 点评 收入 差距 合理性 语言 提示 直接 点题 意 反映 意 看来 分析 观点 时 词组 意 效率 思路 点评 收入 差距 不合理性 语言 提示 意 提出 相反 观点 文 衔接 意 冒险 做 提出 一小 意 支持 思路 点评 收入 差距 影响 语言 提示 议论文 句式 意 激励 刺激 意 摆脱 责任编辑 刘海 霞
运动,北京 时间 总决赛 将 继续 洛杉矶 进行 领先 队 再次 取胜 就 客场 举起 作为 公认 实力 最强 球员 绝对 不会 容忍 事情 发生 将 队友 合力 保卫 洛杉矶 保卫战 球员 小飞侠 需 证明 比赛 将 是 机会 总决赛 最大 问题 就是 无法 平衡 个人 进攻 串联 队友 关系 比赛 都 显得 人们 说 乔丹 差距 技术 身体 在于 领袖 精神 缺失 本场 比赛 无法 阻止 对手 洛杉矶 取胜 职业生涯 都 将 打上 耻辱 烙印 保卫战 关键 湖人 不可 丧失 自信 惨遭 湖人 将士 受到 严重 打击 湖人 绝不能 气势 再次 输给 对手 一旦 开始 就 将 很 难 再次 打 回 波士顿 加索尔 是 湖 人阵 最让人 失望 球员 特别 是 加索尔 单独 面对 加内特 时候 表现 简直 对手 不 档次 湖人 若想 取胜 加索尔 为首 湖人 内线 球员 必须 展现 出血性 保卫战 对手 绿衫 军 不可 放松 巨头 都 从未 染指 总冠军 比赛 越往后 进行 人 总冠军 渴望 就 越 强烈 距离 总冠军 越近 越 需要 小心 对手 是 防守 是 队 能够 总决赛 取得 领先 一大 关键 防守 成功 压制 湖人队 进攻 仍 会 坚持 防守 强度 替补席 詹姆斯 波西 埃迪 证明 价值 大 主力 隆 帕金斯 受伤 病 困扰 表现 不 佳 绿衫 军 又 需要 替补 来 带给 球队 帮助 有 一线希望 能够 洛杉矶 结束战斗 就 不想 再 将 战火 延续 到 主场 本报记者 杜 金城 全国 媒体 半岛 都市报 独家 提供 搜狐 体育 严禁 转载 责任编辑 小剑
经济,来源 全景网 全景网 日讯 大华 股份 发布 业绩 预告 预计 母公司 净利润 增幅 业绩 增长 公司 持续增长 费用 增幅 低于 营业 收入 增幅 大华 股份 母公司 净利润 收益 搜狐 证券 声明 本频道 资讯 内容 系 转引 合作 媒体 合作 机构 不 代表 搜狐 证券 观点 立场 建议 投资者 对此 资讯 谨慎 判断 据此 入市 风险 担 责任编辑 何建烨
女性,跳转 小户型 致命 弱点 在于 容积率 高 空间 过于 能 打破 小户型 惯有 弊病 就 形成 清新 格局 责任编辑 精彩图片
新闻,来源 津报 网 天津日报 本报讯 记者 王敬阳 市 旅游局 天津日报 报业 集团 城市 快报 华润 雪花 啤酒 京津 有限公司 联合 雪花 啤酒 勇闯 天涯 挑战 天津 极 天津 市民 旅游 登山 活动 拉开序幕 活动 是 雪花 啤酒 勇闯 天涯 活动 雪花 啤酒 勇闯 天涯 主题 是 极地 探索 探索 中国 地理 峰极 谷极 干 极 湿极 热极 冷极 活动 地点 定 本市 蓟县 山顶 自然 风景区 八仙 山 内 最高峰 活动 运动 休闲 挑战 趣味 一体 面向 公众 海选 具有 较强 社会 参与性
新闻,人民网 北京 中央气象台 网站 问 天网 消息 中央气象台 时 发布 天气预报 预计 地震 灾区 多云 为主 有 小 阵雨 气温 较 高 湿度 较大 四川 成都 绵阳 德阳 广元 甘肃 文县 陕西 略阳 最高 气温 可 达 帐篷 内 温度 四川 汶川 茂县 理县 最高 气温 可 达 帐篷 内 温度 请 注意 采取 防暑降温 措施 地震 灾区 将 有 中雨 局地 大雨 降水 过程 受 共同 影响 江南 华南 大部 云南 部分 地区 将 有 大雨 暴雨 广西 广东 部分 地区 有 伴有 雷雨大风 强对流 天气 受 东移 弱冷空气 影响 西北地区 内蒙古 中东部 华北 大部 东北地区 黄淮 中东部 将 有 阵雨 雷阵雨 天气 雨量 分布 不均 局地 可 达 伴有 雷雨大风 冰雹 强对流 天气 受 东移 冷空气 影响 新疆 将 出现 大风 降温 降雨 过程 新疆 天山 地区 局地 有 缓和 旱情 有 一定 作用 新疆 山口 地区 风力 可 达 南疆 盆地 有 扬沙 浮尘 天气 冷空气 前锋 新疆 部分 地区 还 将 出现 局地 降温 具体 预报 时 新疆 西藏 大部 青海 甘肃 内蒙古 地区 华北 大 东北地区 黄淮 中东部 江南 华南 西南地区 大部 有 雷阵雨 新疆 局部地区 浙江 中西部 江西 福建 大部 湖南 广西 广东 大部 海南 云南 有 广西 广东 部分 有 局地 伴有 雷雨大风 冰雹 强对流 天气 新疆 有 山口 地区 大风 海区 有 偏南风 时 新疆 西藏 中东部 青海 甘肃 中南部 宁夏 陕西 内蒙古 中东部 东北地区 大部 河北 山东半岛 江南 华南 西南地区 大部 有 雷阵雨 浙江 江西 福建 湖南 广西 广东 有 大雨 暴雨 局部地区 有 伴有 雷雨大风 强对流 天气 新疆 有 山口 地区 偏北风 黄海 东海 台湾海峡 南海 有 偏南风 时 新疆 西藏 中东部 青海 大部 西北地区 内蒙古 大部 东北地区 华北 湖北 中南部 江南 华南 西南地区 大部 有 雷阵雨 江南 广西 广东 四川 部分 地区 有 大雨 局地 有 暴雨 伴有 雷雨大风 强对流 天气 责任编辑 高瑞
女性,来源 时尚 点击 图片 进入 假睫毛 佩戴 钳 弯曲 普通 镊子 佩戴 假睫毛 更 容易 贴合 眼部 曲线 操作 更 方便 责任编辑 徐勇
经济,北生 重组 棋 到 中盘 混沌 加班加点 生产 赚 利润 远远 抵不上 债务 利息 重组 可谓 是 处于 暂停 上市 边缘 北生 一搏 胜负手 实际 控制 人 何玉良 突然 病逝 中盘 棋 又 顿生 走 不 危险 本报记者 陈建军 矛盾 突然 浮出 流通股 股东 暂时 去 吃 中饭 再 征询 限售 流通股 股东 意见 确定 是 考虑 成熟 决定 就 依法 依 规 办事 说 话 主持会议 北生 副董事长 惠民 已经 提出 重新 投票 要求 见证 广东 华商 律师 事务所律师 黄文 表给 否定 北生 股东大会 已经 开到 分 记者 注意 到 刘 惠民 投票 统计 结果 公布 时候 愣 还 记者 乐观 描述 北生 重组 推进 过程 北生 股东大会 举行 北生 有关 还 地方 政府 主管部门 就 股东大会 事宜 进行 密切 沟通 突然 发生 投票 结果 超乎 在场 人 意料 小项 表决 执行 董事 候选人 赵钢 独立 董事 候选人 常启军 未获 分别 只 获得 赞同 票 投票 反对 是 北生 大 股东 广西北 生 集团 公司 大 股东 北海 腾辉 商贸 有限公司 北生 集团 投票 股份 占有 表决权 股份 腾辉 商贸 投票 股份 占有 表决权 股份 小时 休会 重新 进行 股东大会 刘 惠民 宣读 股东大会 报告 结束 坐在 惠民 当选 董事 北生 集团 董事长 何京云 像 趴在 课桌 睡 女生 长久 没 抬起 头 北生 集团 原 董事长 何玉良 突然 病逝 女儿 何京云 出任 北生 集团 董事长 赞成票 当选 北生 董事 何京云 英国 比亚 大学 就读 商务 管理 专业 何玉良 病逝 终止 学习 回国 接手 先父 事业 是 原 北生 董事 商贸 副总经理 胡钢 并未 列入 董事 候选人 何京云 有 耳语 胡钢 会议 未 做 表示 惠民 也 未 没有 成为 董事 候选人 进行 解释 腾辉 商贸 是 司法 裁定 方式 接手 沈阳 生物 药业 股份 有限公司 持 北生 股权 腾辉 商贸 注册 地址 北海市 海玉 小区 北海 人 认为 是 何玉良 发迹 北海 集团 企业 扎堆 记者 海玉 小区 看到 楼幢 号码 很大 其实 就 楼 北海市 工商登记 资料 进一步 显示 腾辉 商贸 股东 就是 何玉良 何京云 惠民 解释 赵钢 确定 董事 候选人 原因 时说 董事会 赵钢 设计 角色 是 负责 信贷 方面 债权 银行 就 北生 债务 进行 处理 减轻 北生 日益 加重 财务费用 作为 何玉良 浙江省 东阳市 老乡 赵钢曾 不少 投资者 认为 是 何京云 坚定 支持者 何京云 胡钢 联手 否决 表明 实际 真相 根本 投资者 想象 赵钢 身份 是 北生 集团 总裁 助理 刘 惠民 公开 身份 还 包括 北生 集团 总裁 商贸 法人代表 何京云 私下里 说 公司 提名 赵钢 董事 候选人 时候 投 反对票 是 有 一定 原因 还 方便 说 时候 知情 人士 透露 常启军 李骅 王若晨 独立 董事 候选人 是 刘 惠民 出面 邀请 北生 股东大会 召开 候选 独立 董事 曾 记者 表示 惠民 邀请 候选 独立 董事 会计师 勘探 背景 人士 组成 上市公司 一般 选择 会计师 法律 人士 主营业务 专业 相近 人士 作为 独立 董事 构成 角度 去 看 常启军 出任 独立 董事 否决 可能 李骅 职能 类似 有关 何京云 联手 胡钢 否决 赵钢 原因 是 北生 相关 存在 隐藏 矛盾 就此 已经 秘密 突然 浮出 隐藏 矛盾 让 部分 无限 售 条件 股东 感到 难以 接受 残缺 董事会 北生 股东大会 见证 律师 黄文表 说 独立 董事 章程 规定 人 少 人 北生 董事会 内 将 不能 做出 需要 独立 董事 决议 股东大会 新 人选 补足 北生 董事会 才能 开展 正常 工作 北生 公布 股向 能 国际 石油勘探 北京 有限公司 全体 股东 定向 增发 不 超过 股份 自然 是 需要 独立 董事 发表 独立 意见 重大 董事会 决议 作为 能 石油 重组 北生 法律顾问 黄文 表 自然 深知 残缺 董事会 北生 重组 进程 巨大 影响 谙熟 人士 记者 说 何玉良 突然 病逝 能 石油 重组 北生 已经 棋 中盘 北生 石油 签署 资产重组 协议 能 石油 全体 股东 持有 石油 合计 股权 购买 北生 全部 资产 银行 债务 利息 税费 经营性 负债 北京 中盛 资产 评估 有限公司 提供 初步 评估 结果 能 石油 重大 资产重组 净资产 约 北生 全部 资产 正好 对应 能 石油 股权 北生 石油 全体 股东 定向 发行 股份 用于 购买 能 石油 全体 股东 剩余 合计 股权 能 石油 资产 是 注册 成立 石油勘探 有限公司 股权 能 勘探 持有 肯 石油 天然气 股份 有限公司 股权 重组 操作 顺风 顺水 从事 医药 制造 北生 将 转型 石油勘探 何玉良 突然 病逝 国海 证券 传真 宣布 退出 使 北生棋 中盘 重组 遇梗 北生 刊登 公告 说 重组 相关 事宜 有待 董事会 确认 决定 是否 继续 推进 何京云 联手 胡钢 否决 赵钢 常启军 令 到场 参加 股东大会 投资者 何京云 袭 青色 格子 连衣裙 未施 脂粉 娃娃 平添 学生 气息 股东大会 举行 何京云 低着头 手臂 挡 脸 记者 进行 拍照 时 更是 相当 不 配合 干脆 杏色 手提包 放在 遮住 闪光灯 捕捉 投票 结果 公布 小 股东 愤然 承受 巨大 压力 沉稳 干练 又 跃 出 应 无限 售 条件 股东 要求 何京云 发表 简短 就职 演讲 说 北生 面临 形势 确实 非常 严峻 首先 北生 稳定 前提 进行 运行 配合 监管部门 厘清 资产 决心 继承 先父 就 一定 会 努力 完成 先父 遗愿 尚轻 经验 缺乏 挑战 视为 机遇 能否 胜任 问题 下结论 还 让 行动 说明 北生棋 中盘 重组 突然 遇梗 广厦 建设 集团 公司 董事局 主席 楼忠福 是 不能不 提 人物 北生 集团 广西北海 浙江广厦 建筑 公司 更名 北生 集团 何玉良 历任 广厦 集团 北京 办事处 北海 广厦 公司 总经理 北海 浙江广厦 公司 董事长 兼 总经理 何玉良 楼忠福 尊敬 一直 称呼 师傅 何玉良 北京 医院 病榻 委托 楼忠福 北生 进行 全面 管理 楼忠福 北生 高层 管理人员 宣读 委托书 派出 代表 进驻 北生 到 突然 退出 楼忠福 退出 原因 惠民 绕开 记者 追问 记者 了解 到 楼忠福 代为 管理 北生 正常 运转 几乎 无法 进行 基本 处于 半停产 状态 财务人员 相继 去职 随后 相关 主管部门 地方 政府 派员 进驻 促使 北生 回归 正常 到 股东大会 召开 时 北生 逐渐 开始 加班加点 生产 楼忠福 管理 北生 传闻 追询 惠民 含糊 表达 进行 回应 基本 说 是 没有 明确 否认 控制 能 石油 能 石油 重组 北生 前提条件 是 深圳 裕达盛 投资 发展 有限公司 东阳市 东孚 经贸 有限公司 北海 恒 有源 科技 发展 有限公司 新增 股东 比例 投入 作为 能 石油 资本 公积金 新增 股东 已经 分别 出资 取得 石油 股份 用于 资本 公积 资金 原定 到位 至今 并未 兑现 是 新增 股东 实际 控制 人 东阳 经贸 位置 原本 是 北海 泰邦 能源 有限公司 占据 具有 相应 外资 背景 北海 泰邦 正式 公布 方案 消失 东阳 经贸 注册 何玉良 老家 所在地 浙江省 东阳市 江北 高 科技园区 北生 持股 浙江 北生 药业 汉生 制药 有限公司 注册 地方 东阳 经贸 亏欠 北生 借款 浙江 黄页 还 显示 东阳 经贸 法人代表 玉良 北海 恒 有源 注册地 海玉 小区 楼 记者 楼 看到 室 是 居住 民宅 均 处于 装修 扫尾 阶段 室 女主人 坚决 否认 听说 过有 北海 恒 有源 公司 抵押 银行 北生 集团 下属 东珠 实业 公司 开发 海玉 小区 据说 均 不能 出售 开设 底楼 商铺 发廊 老板 告诉 记者 店铺 就 是从 北生 租赁 来 记者 看到 发廊 门面 有 广西北 生 药业 股份 有限公司 牌号 能 石油 新增 股东 深圳 裕达盛 则 可能 楼忠福 存在 关系 北生 原来 方案 深圳 裕达盛 法人代表 是 刘惠 是 吴 友军 应该 又 知情 人士 透露 深圳 裕达盛 股权 变更 东兆 长泰 投资 集团 有限公司 广业 投资 管理 有限公司 取代 潘寿菊 兰天行 股权 深圳市 拒绝 记者 就 深圳 裕达盛 股权 变更 进行 电话 查询 变更 属实 意味着 楼忠福 广厦 系 实际 控制 深圳 裕达盛 资本 市场 东兆 长泰 陌生人 阿继 宣布 控股 股东 哈尔滨 电站设备 集团公司 有意 向东 长泰 出让 控股权 股权 转让 注入 哈电 集团 旗下 自动控制 相关 资产 改 承诺 无法 继续 履行 终止 了解 东兆 长泰 是 广厦 集团 新 设 子公司 广厦 重庆 置业 元老 郭 向东 执掌 东兆 长泰 号称 有 资产 投资 领域 包括 建筑 能源 矿产 方面 记者 注意 到 持股 北海 恒 有源 股东 东阳 经贸 法人代表 名为 楼跃平 分别 何玉良 楼忠福 同姓 巧合 有 关联 意味着 能 石油 形成 老 股东 持股 赵 启功 持股 阿金 投资 北京 有限公司 北生系 广厦 系 控制 新 股东 深圳 裕达盛 东阳 经贸 北海 恒 有源 平分 格局 北生 重组 定向 增发 完成 赵 启功 就 持股 相对 控制 北生 有 北生 撇清 楼忠福 关系 公告 也 可能 要 改写 北生 表示 相关 遗产 继承 法律 手续 办理 完毕 公司 实际 控制 人 玉良 妻子 陈巧仙 女儿 何京云 广厦 集团 北生 银行贷款 担保 北生 不 存在 记者 获悉 广厦 集团 北生系 担保 贷款 时间 赛跑 北生 石油 定向 增发 预案 风险 提示 项 沪深股市 是 罕见 负责 北生 重组 项目 国海 证券 项目 负责人 高磊 说 给出 风险 提示 重组 面临 不确定性 实在 太 提示 风险 一旦 发生 北生 重组 就 有 告吹 可能 何玉良 突然 病逝 也 不能 风险 何京云 执掌 排除 北生 消除 重组 面临 最大 困难 是 债务 惠民 说 公司 加班加点 生产 医药 主业 能够 产生 有限 利润 根本 不足以 抵消 银行 债务 利息 付出 赵 启功 担任 组长 重组 领导小组 还 债务 和解 北生 是 民营企业 金融机构 只 免除 贷款 利息 可能性 很大 了解 能 石油 北生 努力 北海市 经贸委 也 积极 协调 大 金融机构 债务 和解 问题 值得 欣慰 是 北生 债务 债权人 是 广西 金融机构 北海市 经贸委 协调 增加 相应 活动 空间 记者 获得 北生 提交 政府 方面 汇报 材料 称 广西 银行 协调 小组 外埠 债权 银行 同意 适当 减免 北生 贷款 利息 保证 负债率 不足 北生 重组 银行 方面 反对 能 石油 重组 北生 方案 债务 问题 还 好 北生 集团 大量 银行 冻结 变现 一定 程度 促进 债务 和解 实现 说 濒临 暂停 上市 边缘 北生 重组 重组 是 北生 必须 棋 问题 在于 国家 商务部 国家外汇管理局 投资 项目 核准 暂行 管理 办法 投资 开办 企业 核准 事项 规定 投资 外汇 管理 办法 规定 批复 核准 能 石油 申请 北生 治理 能否 中国证券监督管理委员会 公告 设定 达标 将 直接 决定 定向 增发 申请 是否 会 中国证监会 接受 知情 人士 透露 惠民 经营 分歧 何玉良 发生 激烈 辩论 最终 几乎 都 何玉良 告终 惠民 说 北生 董事会 是 过渡 性质 再 人为 核心 真正 依法 依 规 进行 发挥 团队 力量 何京云 也 表示 父亲 老战友 理解 支持 配合 团队 努力 相信 北生 一定 能够 股东大会 召开 北生 围绕 董事 候选人 否决 协调 斡旋 正式 展开 其实 面对 不能不 进行 重组 也 才能 提交 合格 公司 治理 答卷 中国证监会 立案 调查 尚未 形成 结论 北生 治理 达标 更 需 时间 赛跑 北生系 注册地 曾 海玉 小区 部分 企业 机构名称 法人 注册 地址 注册资金 广西北 生 集团 海玉 农业 开发 公司 何玉良 海玉 小区 楼 广西北 生 集团 腾盛 建筑 公司 刘春 海玉 小区 楼 广西北 生 集团 物业管理 公司 张志华 海玉 小区 楼 搜狐 证券 声明 本频道 资讯 内容 系 转引 合作 媒体 合作 机构 不 代表 搜狐 证券 观点 立场 建议 投资者 对此 资讯 谨慎 判断 据此 入市 风险 担 责任编辑 张玉
